,image_path,neighbour_1,neighbour_2,neighbour_3,neighbour_4,neighbour_5,neighbour_6,neighbour_7,neighbour_8,neighbour_9,n1_dist,n2_dist,n3_dist,n4_dist,n5_dist,n6_dist,n7_dist,n8_dist,n9_dist
518,141114/W0055037.jp2,141114/W19570012355.jp2,150316/W0056066.jp2,150120/W20060019204.jp2,150316/W19050008624.jp2,141114/W0055043.jp2,150423/W0060095.jp2,150120/W19580010327.jp2,161103/W18890314236.jp2,150316/W18860009223.jp2,0.8428187966346741,1.0454952716827393,1.0972956418991089,1.1295735836029053,1.1367487907409668,1.1476792097091675,1.1877788305282593,1.2203757762908936,1.2419781684875488
519,141114/W19090010266.jp2,141114/W19970004776.jp2,150316/W19050008621.jp2,150316/W0056359.jp2,150316/W0056363.jp2,150120/W19570007238.jp2,161103/W20000007203.jp2,150316/W18890155117.jp2,150316/W0053904.jp2,161103/W0073412.jp2,0.6868650317192078,0.8401584625244141,0.8743679523468018,0.9371200799942017,0.9524815082550049,1.002547264099121,1.1893246173858643,1.2331039905548096,1.4152415990829468
520,141114/W19740013984.jp2,150316/W19110001022.jp2,150316/W0027374.jp2,150316/W19090010284.jp2,150316/W0056331.jp2,161103/W0073382.jp2,150316/W19070016237.jp2,150120/W20130005403.jp2,161103/W20030008518.jp2,150316/W0056361.jp2,0.968528687953949,1.0594373941421509,1.1912070512771606,1.1957224607467651,1.2042125463485718,1.2068063020706177,1.2095081806182861,1.2181830406188965,1.220228910446167
521,141114/W19050001066.jp2,141114/W18860001178.jp2,141114/W0055041.jp2,161103/W0073456.jp2,150316/W19040011893.jp2,150316/W19040012210.jp2,141114/W0027377.jp2,150120/W19570004479.jp2,150316/W18890361599.jp2,161103/W0073395.jp2,1.794918179512024,1.8019049167633057,1.8053406476974487,1.859584093093872,2.042633295059204,2.089857339859009,2.1281185150146484,2.1837825775146484,2.223609447479248
522,141114/W18890155156.jp2,150316/W18890335407.jp2,150316/W18890335394.jp2,150316/W0056300.jp2,161103/W20050009098.jp2,150316/W0056037.jp2,150316/W0056104.jp2,150316/W19050001147.jp2,161103/W20040015458.jp2,141114/W19570002220.jp2,0.7565553784370422,0.7677422165870667,0.7947580814361572,0.852070689201355,0.8567180633544922,0.8661786317825317,0.8894466757774353,0.9050300717353821,0.9079807996749878
523,141114/W0054936.jp2,150316/W0056096.jp2,141114/W0054855.jp2,161103/W18890222965.jp2,141114/W19720010868.jp2,150316/W0056325.jp2,161103/W0073452.jp2,150316/W18890335460.jp2,150316/W18890155161.jp2,150316/W18860006745.jp2,0.5542875528335571,0.9197456240653992,1.0364940166473389,1.056637167930603,1.0727018117904663,1.1074227094650269,1.1083149909973145,1.1377640962600708,1.1759440898895264
524,141114/W18860001214.jp2,150120/W19570000228.jp2,141114/W19070016276.jp2,150120/W19740013969.jp2,150120/W19570002323.jp2,150120/W20050009044.jp2,150316/W19050001009.jp2,150316/W0056401.jp2,150316/W18890351831.jp2,150120/W20090012697.jp2,1.1392841339111328,1.1507452726364136,1.1513439416885376,1.1989929676055908,1.2325278520584106,1.2539433240890503,1.3528927564620972,1.3750004768371582,1.3811328411102295
525,141114/W19970004779.jp2,141114/W18890159830.jp2,150316/W18860006479.jp2,150316/W18890335407.jp2,150120/W20090002009.jp2,161103/W20040015458.jp2,150316/W18890155139.jp2,150316/W18890200813.jp2,150316/W0056089.jp2,150316/W18860009235.jp2,0.6268994212150574,0.7570814490318298,0.9036417007446289,0.9311426281929016,0.9713891744613647,0.9811710715293884,1.0218918323516846,1.0244139432907104,1.049091100692749
526,141114/W19720010869.jp2,150316/W19050001033.jp2,141114/W19740013992.jp2,150316/W19090010284.jp2,161103/W19920016625.jp2,141114/W18800000536.jp2,150120/W20130005403.jp2,141114/W19050001064.jp2,150316/W18860006780.jp2,141114/W18890199876.jp2,0.9641532897949219,1.248244285583496,1.3041414022445679,1.3059977293014526,1.3863837718963623,1.4117950201034546,1.449802041053772,1.4603673219680786,1.4790465831756592
527,141114/W0054934.jp2,150316/W19050001138.jp2,150316/W18890200771.jp2,141114/W19270020963.jp2,161103/W18890314232.jp2,150316/W0053905.jp2,150316/W19540007438.jp2,161103/W18890017801.jp2,161103/W0073408.jp2,150316/W18890364330.jp2,1.0514737367630005,1.1213037967681885,1.156089186668396,1.2016375064849854,1.2301504611968994,1.2448278665542603,1.2583402395248413,1.303175449371338,1.3089226484298706
